Date,regime,ma_20,ma_50
2010-02-10,0,1099.3005004882812,1109.7293969726563
2010-02-11,0,1095.9399963378905,1109.3861962890626
2010-02-12,0,1092.292498779297,1108.7191967773438
2010-02-16,0,1090.2344970703125,1108.431796875
2010-02-17,0,1087.6984985351562,1108.4235961914062
2010-02-18,0,1086.1339965820312,1108.4389965820312
2010-02-19,0,1085.7684997558595,1108.5573974609374
2010-02-22,0,1086.5809997558595,1108.878798828125
2010-02-23,0,1086.4719970703125,1108.8517993164062
2010-02-24,0,1087.1254943847657,1108.909599609375
2010-02-25,0,1087.3974914550781,1108.8401977539063
2010-02-26,0,1088.395489501953,1108.6477978515625
2010-03-01,0,1090.4874877929688,1108.8033959960937
2010-03-02,0,1091.9434936523437,1108.98599609375
2010-03-03,0,1092.7169982910157,1109.4401977539062
2010-03-04,0,1094.0014953613281,1109.8501977539063
2010-03-05,0,1097.7809936523438,1110.3431958007814
2010-03-08,0,1101.3964965820312,1110.7527954101563
2010-03-09,0,1105.5819946289062,1111.1499951171875
2010-03-10,0,1109.336492919922,1111.5325952148437
2010-03-11,1,1113.4419921875,1111.9817944335937
2010-03-12,1,1117.0179931640625,1112.4575952148436
2010-03-15,1,1120.7679931640625,1112.93939453125
2010-03-16,1,1123.997491455078,1113.8265942382814
2010-03-17,1,1127.3324890136719,1114.4909936523438
2010-03-18,1,1130.2864868164063,1115.0771923828124
2010-03-19,1,1132.8229858398438,1115.532392578125
2010-03-22,1,1135.71298828125,1116.014794921875
2010-03-23,1,1139.6914916992187,1116.5985961914062
2010-03-24,1,1142.8154907226562,1117.0133959960938
2010-03-25,1,1145.9549926757813,1117.6035961914063
2010-03-26,1,1149.059991455078,1118.0217944335936
2010-03-29,1,1151.9354919433595,1118.5169946289063
2010-03-30,1,1154.6834899902344,1119.2617944335936
2010-03-31,1,1157.2154907226563,1119.6457958984374
2010-04-01,1,1159.971990966797,1120.4469946289062
2010-04-05,1,1162.4089904785155,1121.8661938476562
2010-04-06,1,1164.955987548828,1123.8197924804688
2010-04-07,1,1167.0559875488282,1125.5331909179688
2010-04-08,1,1169.0974853515625,1127.4185888671875
2010-04-09,1,1171.3039855957031,1129.3559887695312
2010-04-12,1,1173.628485107422,1131.5949877929688
2010-04-13,1,1175.9679870605469,1134.0635888671875
2010-04-14,1,1178.527490234375,1136.4927905273437
2010-04-15,1,1180.8004943847657,1138.6597924804687
2010-04-16,1,1182.115496826172,1140.5567919921875
2010-04-19,1,1183.9964965820313,1143.2449926757813
2010-04-20,1,1186.0644958496093,1146.0645947265625
2010-04-21,1,1187.6529907226563,1149.04859375
2010-04-22,1,1189.7004943847655,1151.8115942382813
2010-04-23,1,1192.2779968261718,1154.7945947265625
2010-04-26,1,1194.5510009765626,1157.4661962890625
2010-04-27,1,1195.0755004882812,1159.6301953125
2010-04-28,1,1195.979998779297,1161.5599951171876
2010-04-29,1,1197.8474975585937,1163.7053955078125
2010-04-30,1,1198.2769958496094,1165.3041943359376
2010-05-03,1,1199.017999267578,1167.1659936523438
2010-05-04,1,1198.2260009765625,1168.47779296875
2010-05-05,1,1197.3970031738281,1169.903193359375
2010-05-06,1,1194.4825073242187,1170.3613940429686
2010-05-07,1,1190.3080078125,1170.5201953125
2010-05-10,1,1188.4705078125,1171.6249951171876
2010-05-11,1,1186.3950073242188,1172.4265966796875
2010-05-12,1,1184.4460083007812,1173.4937963867187
2010-05-13,1,1181.7345031738282,1174.2667944335938
2010-05-14,1,1178.9120056152344,1174.52099609375
2010-05-17,1,1175.8830017089845,1174.4857958984376
2010-05-18,0,1171.564501953125,1174.131796875
2010-05-19,0,1167.0200073242188,1173.623798828125
2010-05-20,0,1160.1660034179688,1172.1433984375
2010-05-21,0,1153.6864990234376,1170.8923974609374
2010-05-24,0,1146.7664978027344,1169.3655981445313
2010-05-25,0,1141.2825012207031,1167.8359985351562
2010-05-26,0,1135.1119995117188,1166.0057983398438
2010-05-27,0,1129.9260009765626,1164.7428002929687
2010-05-28,0,1125.0620056152343,1163.2144018554689
2010-06-01,0,1118.4845031738282,1161.4306005859376
2010-06-02,0,1114.7235046386718,1160.0819995117188
2010-06-03,0,1111.5715026855469,1158.6551977539064
2010-06-04,0,1108.4080017089843,1156.5983984375
2010-06-07,0,1105.3875,1154.2931982421876
2010-06-08,0,1100.5010009765624,1152.2013989257812
2010-06-09,0,1095.49599609375,1149.8507983398438
2010-06-10,0,1091.2544921875,1148.122197265625
2010-06-11,0,1087.9624938964844,1146.565595703125
2010-06-14,0,1085.6599914550782,1144.7961962890624
2010-06-15,0,1084.5744934082031,1143.3519970703126
2010-06-16,0,1084.264990234375,1141.8553979492187
2010-06-17,0,1084.3144897460938,1140.5271997070313
2010-06-18,0,1086.6104919433594,1139.1486010742187
2010-06-21,0,1087.8859924316407,1137.5252001953124
2010-06-22,0,1088.968994140625,1135.5018017578125
2010-06-23,0,1089.8694946289063,1133.3966015625
2010-06-24,0,1090.156494140625,1130.6573999023437
2010-06-25,0,1088.8414916992188,1127.95919921875
2010-06-28,0,1088.0994873046875,1125.607998046875
2010-06-29,0,1086.6259887695312,1122.4823974609376
2010-06-30,0,1083.2424865722655,1118.9531958007813
2010-07-01,0,1079.4694885253907,1115.381796875
2010-07-02,0,1077.3544891357421,1111.6599963378906
2010-07-06,0,1076.2339935302734,1107.8755969238282
2010-07-07,0,1076.147494506836,1104.8399963378906
2010-07-08,0,1076.8754974365233,1102.5707971191407
2010-07-09,0,1076.4314971923827,1100.3027966308593
2010-07-12,0,1075.788998413086,1097.742196044922
2010-07-13,0,1076.074496459961,1095.915196533203
2010-07-14,0,1075.071499633789,1093.7733972167969
2010-07-15,0,1074.1649993896485,1092.2309973144531
2010-07-16,0,1071.606997680664,1090.2111975097657
2010-07-19,0,1069.293997192383,1089.0731970214845
2010-07-20,0,1067.8079986572266,1088.5251965332031
2010-07-21,0,1066.5219940185548,1086.7223962402343
2010-07-22,0,1066.6034942626952,1085.4799963378907
2010-07-23,0,1068.0519989013671,1084.099796142578
2010-07-26,0,1069.9644989013673,1083.2511975097657
2010-07-27,0,1071.9279998779298,1082.814395751953
2010-07-28,0,1075.1725006103516,1082.1981970214845
2010-07-29,0,1078.7135040283204,1081.8127966308593
2010-07-30,1,1082.4250030517578,1081.5437951660156
2010-08-02,1,1087.5890014648437,1082.6291955566405
2010-08-03,1,1092.2089965820312,1083.2845959472656
2010-08-04,1,1095.5574951171875,1084.3563952636719
2010-08-05,1,1098.335498046875,1085.3919958496094
2010-08-06,1,1100.5195007324219,1086.4657971191407
2010-08-09,1,1102.971502685547,1086.9603967285157
2010-08-10,1,1104.2575073242188,1087.5933972167968
2010-08-11,1,1103.9725036621094,1087.9685974121094
2010-08-12,1,1103.32900390625,1087.6731970214844
2010-08-13,1,1104.0475036621094,1087.2015979003907
2010-08-16,1,1104.45400390625,1087.4915979003906
2010-08-17,1,1104.9070068359374,1088.332999267578
2010-08-18,1,1106.1355102539062,1088.9761999511718
2010-08-19,1,1105.2335083007813,1089.375001220703
2010-08-20,1,1103.6850036621095,1089.0720007324219
2010-08-23,1,1101.3025024414062,1088.5872009277343
2010-08-24,1,1098.20400390625,1087.8320007324219
2010-08-25,1,1095.6640014648438,1086.6340002441407
2010-08-26,1,1092.9484985351562,1085.286199951172
2010-08-27,1,1091.097998046875,1084.2571984863282
2010-08-30,1,1087.2510009765624,1082.8853991699218
2010-08-31,1,1083.6945007324218,1081.6079992675782
2010-09-01,1,1081.3470031738282,1081.307598876953
2010-09-02,0,1079.5614990234376,1081.268797607422
2010-09-03,0,1078.7049987792968,1081.8851989746095
2010-09-07,0,1076.9074951171874,1082.1867980957031
2010-09-08,0,1075.7979919433594,1082.6727990722657
2010-09-09,0,1076.53349609375,1083.9316003417969
2010-09-10,0,1077.830499267578,1085.5084020996094
2010-09-13,0,1079.9630004882813,1087.399002685547
2010-09-14,0,1082.0489990234375,1089.3694018554688
2010-09-15,0,1083.6754943847657,1091.309599609375
2010-09-16,0,1085.2004943847655,1092.5973999023438
2010-09-17,0,1087.6984924316407,1093.70419921875
2010-09-20,0,1091.249493408203,1094.99919921875
2010-09-21,0,1094.8704956054687,1096.2197998046875
2010-09-22,1,1098.9909973144531,1096.9986010742186
2010-09-23,1,1102.465997314453,1097.5917993164062
2010-09-24,1,1107.5385009765625,1098.6356005859375
2010-09-27,1,1111.4170043945312,1100.181201171875
2010-09-28,1,1116.3559997558593,1101.7102001953126
2010-09-29,1,1121.1260009765624,1102.9352001953125
2010-09-30,1,1124.1714965820313,1104.3673999023438
2010-10-01,1,1126.978497314453,1105.418798828125
2010-10-04,1,1128.6044982910157,1106.1061987304688
2010-10-05,1,1132.05,1107.0209985351562
2010-10-06,1,1135.104998779297,1107.9435986328126
2010-10-07,1,1137.7989990234375,1108.9821997070312
2010-10-08,1,1140.5789978027344,1110.254599609375
2010-10-11,1,1142.7499938964843,1111.5289990234376
2010-10-12,1,1145.18349609375,1112.4071997070312
2010-10-13,1,1147.8349975585938,1113.56
2010-10-14,1,1150.292498779297,1114.4914013671876
2010-10-15,1,1152.8224975585938,1115.4989990234376
2010-10-18,1,1154.9224975585937,1116.7603979492187
2010-10-19,1,1156.228497314453,1117.52259765625
2010-10-20,1,1158.422998046875,1118.6647973632812
2010-10-21,1,1161.1945007324218,1120.4805981445313
2010-10-22,1,1162.9149963378907,1122.4699975585938
2010-10-25,1,1165.0879943847656,1124.5973974609376
2010-10-26,1,1166.9849975585937,1126.72259765625
2010-10-27,1,1168.87099609375,1128.5207958984374
2010-10-28,1,1171.0,1130.3131958007812
2010-10-29,1,1172.8510009765625,1132.4657958984376
2010-11-01,1,1175.2184997558593,1134.7195971679687
2010-11-02,1,1176.8594970703125,1137.2437963867187
2010-11-03,1,1178.7589965820312,1140.165595703125
2010-11-04,1,1181.9089965820312,1143.4801977539062
2010-11-05,1,1184.943994140625,1147.0527978515624
2010-11-08,1,1187.8404968261718,1150.2259985351564
2010-11-09,1,1190.0219970703124,1153.5155981445312
2010-11-10,1,1192.0524963378907,1156.9031982421875
2010-11-11,1,1194.038995361328,1159.5681982421875
2010-11-12,1,1195.1899963378905,1161.7503979492187
2010-11-15,1,1195.8419982910157,1163.6151977539062
2010-11-16,1,1196.4639953613282,1165.3451977539062
2010-11-17,1,1196.4849914550782,1166.9395971679687
2010-11-18,1,1197.3064880371094,1168.789794921875
2010-11-19,1,1198.1389892578125,1170.5933935546875
2010-11-22,1,1198.7499877929688,1172.1121923828125
2010-11-23,1,1198.5044860839844,1173.3047924804687
2010-11-24,1,1199.2994873046875,1174.7703930664063
2010-11-26,1,1199.5804870605468,1176.0651928710938
2010-11-29,1,1199.805487060547,1177.30859375
2010-11-30,1,1199.6139892578126,1178.0653955078126
2010-12-01,1,1200.2389892578126,1179.3911938476563
2010-12-02,1,1201.4174926757812,1181.1361938476562
2010-12-03,1,1201.5999877929687,1183.1337939453124
2010-12-06,1,1201.4634887695313,1184.62279296875
2010-12-07,1,1201.4884887695312,1186.2545922851561
2010-12-08,1,1202.232489013672,1187.8661938476562
2010-12-09,1,1202.9469909667969,1189.6315942382812
2010-12-10,1,1204.289990234375,1191.615595703125
2010-12-13,1,1206.352490234375,1193.4999951171876
2010-12-14,1,1208.5444885253905,1195.5911938476563
2010-12-15,1,1211.3889892578125,1197.0807934570312
2010-12-16,1,1214.6029907226562,1198.7387939453124
2010-12-17,1,1216.9639953613282,1200.4557934570312
2010-12-20,1,1219.331494140625,1202.0943920898437
2010-12-21,1,1222.1694946289062,1203.8799926757813
2010-12-22,1,1226.0749938964843,1205.6613916015624
2010-12-23,1,1228.99599609375,1207.2347924804687
2010-12-27,1,1232.4029968261718,1208.9093920898438
2010-12-28,1,1235.940496826172,1210.5557934570313
2010-12-29,1,1239.9019958496094,1212.0571948242186
2010-12-30,1,1242.492498779297,1213.8967944335936
2010-12-31,1,1244.297998046875,1215.4861938476563
2011-01-03,1,1246.6559997558593,1217.3183935546874
2011-01-04,1,1249.0099975585938,1219.0607934570312
2011-01-05,1,1251.6505004882813,1220.8795947265626
2011-01-06,1,1253.9289978027343,1222.6437939453126
2011-01-07,1,1255.8539978027343,1224.424794921875
2011-01-10,1,1257.3214965820312,1226.1441943359375
2011-01-11,1,1259.0224975585938,1227.96859375
2011-01-12,1,1261.2409973144531,1230.0001928710938
2011-01-13,1,1263.667498779297,1231.803994140625
2011-01-14,1,1266.1859985351562,1233.7095947265625
2011-01-18,1,1268.7414978027343,1235.1887939453125
2011-01-19,1,1270.4835021972656,1236.3101953125
2011-01-20,1,1271.76650390625,1237.4503955078126
2011-01-21,1,1272.9920043945312,1238.84939453125
2011-01-24,1,1274.6955017089845,1240.2919946289062
2011-01-25,1,1276.3775024414062,1241.844794921875
2011-01-26,1,1278.2835021972655,1243.7931958007812
2011-01-27,1,1280.271502685547,1245.8289965820313
2011-01-28,1,1281.1945007324218,1247.7889965820314
2011-01-31,1,1282.6184997558594,1249.9395971679687
2011-02-01,1,1284.4044982910157,1252.15759765625
2011-02-02,1,1286.0960021972655,1254.2435986328126
2011-02-03,1,1287.622998046875,1256.428798828125
2011-02-04,1,1289.4739990234375,1259.0315991210937
2011-02-07,1,1291.8515014648438,1261.4456005859374
2011-02-08,1,1294.5924987792969,1264.1489990234375
2011-02-09,1,1296.9125,1266.8113989257813
2011-02-10,1,1298.7080017089843,1269.6377978515625
2011-02-11,1,1300.9775024414062,1272.0993994140624
2011-02-14,1,1302.9315002441406,1274.3151977539062
2011-02-15,1,1304.5809997558595,1276.3811987304687
2011-02-16,1,1307.3009948730469,1278.6451977539064
2011-02-17,1,1310.3094970703125,1280.978798828125
2011-02-18,1,1313.292498779297,1283.2733984375
2011-02-22,1,1314.5224975585938,1284.922197265625
2011-02-23,1,1315.33349609375,1286.262197265625
2011-02-24,1,1315.8069946289063,1287.5749975585939
2011-02-25,1,1316.823992919922,1289.1407983398437
2011-02-28,1,1319.3679931640625,1290.9805981445313
2011-03-01,1,1320.3784912109375,1292.2497973632812
2011-03-02,1,1320.4209899902344,1293.5403955078125
2011-03-03,1,1321.7679870605468,1295.2181958007814
2011-03-04,1,1322.4704895019531,1296.5491967773437
2011-03-07,1,1322.4334899902344,1297.5749975585939
2011-03-08,1,1322.5719848632812,1298.87599609375
2011-03-09,1,1322.3444885253907,1300.125595703125
2011-03-10,1,1321.0559875488282,1300.8575952148437
2011-03-11,1,1320.1764892578126,1301.7475952148438
2011-03-14,1,1318.5384887695313,1302.5177954101562
2011-03-15,1,1316.0159912109375,1303.0023950195311
2011-03-16,1,1312.459490966797,1302.7025952148438
2011-03-17,1,1309.3294921875,1302.7729956054689
2011-03-18,1,1306.268487548828,1302.8259936523436
2011-03-21,1,1304.0369873046875,1303.3165942382811
2011-03-22,0,1302.9534912109375,1303.7619946289062
2011-03-23,0,1302.4604919433593,1304.3177954101564
2011-03-24,0,1302.638494873047,1305.021396484375
2011-03-25,0,1302.3344970703124,1305.5781982421875
2011-03-28,0,1301.4829956054687,1306.106796875
2011-03-29,0,1302.138494873047,1306.6307958984376
2011-03-30,0,1303.1294982910156,1307.295595703125
2011-03-31,0,1302.8724975585938,1308.1737939453126
2011-04-01,0,1303.435498046875,1309.2167944335938
2011-04-04,0,1304.5724975585938,1310.2071948242187
2011-04-05,0,1305.1130004882812,1311.0429956054688
2011-04-06,0,1305.8890014648437,1311.9301953125
2011-04-07,0,1307.8090026855468,1312.6677954101563
2011-04-08,0,1309.0035034179687,1313.2403955078125
2011-04-11,0,1310.407000732422,1314.2027954101563
2011-04-12,0,1312.021502685547,1314.7635961914064
2011-04-13,0,1314.8980041503905,1314.8999975585937
2011-04-14,1,1316.938006591797,1315.1097973632814
2011-04-15,1,1318.9615112304687,1315.3613989257813
2011-04-18,1,1319.29951171875,1315.2467993164062
2011-04-19,1,1320.242010498047,1315.1181982421874
2011-04-20,1,1321.8830078125,1315.2339990234375
2011-04-21,1,1323.2690063476562,1315.5639990234374
2011-04-25,1,1324.34150390625,1315.8315991210939
2011-04-26,1,1326.1940063476563,1316.1933984375
2011-04-27,1,1328.0050109863282,1316.6602001953124
2011-04-28,1,1329.6160095214843,1317.309599609375
2011-04-29,1,1331.5050109863282,1317.855400390625
2011-05-02,1,1332.9455078125,1318.2711987304688
2011-05-03,1,1334.1330078125,1318.5433984375
2011-05-04,1,1334.8675048828125,1319.1809985351563
2011-05-05,1,1334.8455017089843,1319.7349975585937
2011-05-06,1,1335.179998779297,1320.4169970703124
2011-05-09,1,1336.0859985351562,1320.9451977539063
2011-05-10,1,1337.7210021972655,1321.5439990234374
2011-05-11,1,1339.1169982910155,1322.2589990234376
2011-05-12,1,1340.8289978027344,1323.0632006835938
2011-05-13,1,1341.9914978027343,1323.1992016601562
2011-05-16,1,1342.4809936523438,1323.3656005859375
2011-05-17,1,1343.6729919433594,1323.7426000976564
2011-05-18,1,1345.075994873047,1324.1198022460937
2011-05-19,1,1345.7379943847657,1324.5914013671875
2011-05-20,1,1345.5324951171874,1325.3546020507813
2011-05-23,1,1344.638494873047,1325.6164013671876
2011-05-24,1,1343.0904968261718,1326.0142016601562
2011-05-25,1,1341.3309936523438,1326.786201171875
2011-05-26,1,1339.5914916992188,1328.1623999023439
2011-05-27,1,1337.9659912109375,1329.31
2011-05-31,1,1337.164990234375,1330.6297998046875
2011-06-01,1,1335.0614929199219,1330.9532006835936
2011-06-02,1,1333.3424926757812,1331.3365991210937
2011-06-03,1,1331.5954956054688,1331.3889990234375
2011-06-06,0,1328.8940002441407,1330.91919921875
2011-06-07,0,1325.8264953613282,1330.3419970703126
2011-06-08,0,1321.9464965820312,1329.7293994140625
2011-06-09,0,1319.292498779297,1329.1206005859376
2011-06-10,0,1315.4089965820312,1327.975
2011-06-13,0,1312.111993408203,1326.895
2011-06-14,0,1310.0319946289062,1326.00419921875
2011-06-15,0,1306.8539978027343,1324.6552001953125
2011-06-16,0,1303.2019958496094,1323.355400390625
2011-06-17,0,1299.5969970703125,1322.074599609375
2011-06-20,0,1296.851495361328,1320.9715991210937
2011-06-21,0,1295.7589965820312,1320.3185986328126
2011-06-22,0,1294.3019958496093,1319.5721997070314
2011-06-23,0,1292.4534973144532,1318.9589990234374
2011-06-24,0,1289.5914978027345,1318.0397973632812
2011-06-27,0,1287.0414978027343,1317.351396484375
2011-06-28,0,1284.6150024414062,1316.8911962890625
2011-06-29,0,1284.2580017089845,1316.9365966796875
2011-06-30,0,1284.6430053710938,1317.0969970703125
2011-07-01,0,1286.618505859375,1317.2831982421876
2011-07-05,0,1289.20400390625,1317.2931982421876
2011-07-06,0,1291.9180053710938,1317.37259765625
2011-07-07,0,1295.6010009765625,1317.492197265625
2011-07-08,0,1298.3410034179688,1317.2549975585937
2011-07-11,0,1300.76650390625,1316.4351977539063
2011-07-12,0,1302.8570068359375,1315.4357983398438
2011-07-13,0,1304.3495056152344,1314.5657983398437
2011-07-14,0,1306.5220031738281,1313.6107983398438
2011-07-15,0,1308.947003173828,1312.9871997070313
2011-07-18,0,1310.6440002441407,1312.3939990234376
2011-07-19,1,1313.0625,1312.124599609375
2011-07-20,1,1314.5784973144532,1311.7155981445312
2011-07-21,1,1317.4114990234375,1311.4483984375
2011-07-22,1,1320.4875,1311.5071997070313
2011-07-25,1,1323.936505126953,1311.2828002929687
2011-07-26,1,1326.5285034179688,1311.1661987304688
2011-07-27,1,1326.939501953125,1310.674599609375
2011-07-28,1,1326.6025024414062,1310.1084008789062
2011-07-29,1,1325.184503173828,1309.140400390625
2011-08-01,1,1322.547998046875,1308.0071997070313
2011-08-02,1,1318.3565002441405,1306.4228002929688
2011-08-03,1,1314.4125,1305.2821997070312
2011-08-04,1,1306.7549987792968,1302.957998046875
2011-08-05,0,1299.5339965820312,1300.5361987304686
2011-08-08,0,1289.5324951171874,1296.4115991210938
2011-08-09,0,1282.4769958496095,1293.2402001953126
2011-08-10,0,1272.6289978027344,1288.7514013671876
2011-08-11,0,1265.8174987792968,1285.9132006835937
2011-08-12,0,1258.9510009765625,1283.2306030273437
2011-08-15,0,1253.9035034179688,1281.3172021484374
2011-08-16,0,1247.2050048828125,1279.4490014648438
2011-08-17,0,1240.6075073242187,1277.6280029296875
2011-08-18,0,1230.4500061035155,1274.8498022460938
2011-08-19,0,1219.375506591797,1271.5404028320313
2011-08-22,0,1208.695001220703,1268.5972021484374
2011-08-23,0,1200.2155029296875,1266.4076025390625
2011-08-24,0,1193.8510009765625,1264.2022021484374
2011-08-25,0,1186.7809997558593,1262.0792016601563
2011-08-26,0,1181.0070007324218,1260.26240234375
2011-08-29,0,1177.1640014648438,1259.0340014648436
2011-08-30,0,1175.1075012207032,1257.7252026367187
2011-08-31,0,1173.0350036621094,1256.1926025390626
2011-09-01,0,1173.252508544922,1254.538203125
2011-09-02,0,1171.9820068359375,1252.3476025390626
2011-09-06,0,1174.2710083007812,1250.2834033203126
2011-09-07,0,1175.575506591797,1248.6538037109376
2011-09-08,0,1178.8325073242188,1246.4384033203125
2011-09-09,0,1177.9120056152344,1243.3748022460939
2011-09-12,0,1177.0850036621093,1240.20740234375
2011-09-13,0,1175.50400390625,1236.8714013671874
2011-09-14,0,1175.3000061035157,1233.88740234375
2011-09-15,0,1176.0610046386719,1231.2852026367189
2011-09-16,0,1179.82900390625,1228.5410034179688
2011-09-19,0,1183.857000732422,1225.7468017578126
2011-09-20,0,1187.7705017089843,1223.3988012695313
2011-09-21,0,1187.9910034179688,1220.461201171875
2011-09-22,0,1185.5890075683594,1216.6980029296874
2011-09-23,0,1184.4470092773438,1213.2492041015626
2011-09-26,0,1183.7545043945313,1210.1854028320313
2011-09-27,0,1182.0195068359376,1207.5842041015626
2011-09-28,0,1178.9265075683593,1204.0708056640624
2011-09-29,0,1176.0020080566405,1200.7620068359374
2011-09-30,0,1172.3520080566407,1196.5144067382812
2011-10-03,0,1168.615008544922,1191.5986059570312
2011-10-04,0,1166.5505065917969,1187.32900390625
2011-10-05,0,1163.8210083007812,1183.5708056640624
2011-10-06,0,1162.7745056152344,1180.7724047851561
2011-10-07,0,1162.836004638672,1177.868203125
2011-10-10,0,1164.4670043945312,1175.9204028320312
2011-10-11,0,1165.6005065917968,1174.0924047851563
2011-10-12,0,1166.52900390625,1173.1564038085937
2011-10-13,0,1166.2565063476563,1172.0228051757813
2011-10-14,0,1166.6850036621095,1172.5130053710936
2011-10-17,0,1166.523504638672,1172.5426049804687
2011-10-18,0,1167.688006591797,1174.661005859375
2011-10-19,0,1169.8440063476562,1175.4080053710939
2011-10-20,0,1174.1355041503907,1177.30060546875
2011-10-21,1,1179.2265014648438,1178.6128051757812
2011-10-24,1,1183.7885009765625,1180.1204028320312
2011-10-25,1,1186.4720031738282,1180.6116040039062
2011-10-26,1,1191.0190002441407,1181.5964038085938
2011-10-27,1,1197.228497314453,1183.4104028320312
2011-10-28,1,1204.9119934082032,1186.2992016601563
2011-10-31,1,1212.615496826172,1188.8946020507813
2011-11-01,1,1217.3320007324219,1190.7838037109375
2011-11-02,1,1222.0255004882813,1192.2948046875
2011-11-03,1,1226.8345031738281,1193.9658056640626
2011-11-04,1,1231.7230041503906,1195.8450048828124
2011-11-07,1,1235.0345031738282,1197.5314038085937
2011-11-08,1,1239.0535034179688,1198.8482055664062
2011-11-09,1,1240.1460021972657,1199.1718041992187
2011-11-10,1,1241.947998046875,1199.5880029296875
2011-11-11,1,1243.9114990234375,1200.7766015625
2011-11-14,1,1246.457501220703,1202.332802734375
2011-11-15,1,1248.07900390625,1204.1842041015625
2011-11-16,1,1249.4305053710937,1204.9500048828124
2011-11-17,1,1249.4675048828126,1205.5546044921875
2011-11-18,1,1248.3375061035156,1206.7830053710939
2011-11-21,1,1245.2770080566406,1207.3972045898438
2011-11-22,1,1243.2265075683595,1207.70060546875
2011-11-23,1,1239.2160095214845,1207.1628051757812
2011-11-25,1,1232.9200134277344,1206.1540063476561
2011-11-28,1,1228.293017578125,1205.6848071289062
2011-11-29,1,1225.3875122070312,1205.506806640625
2011-11-30,1,1226.8215087890626,1206.4042065429687
2011-12-01,1,1227.1555053710938,1207.96060546875
2011-12-02,1,1226.3120056152343,1210.2550048828125
2011-12-05,1,1226.5045043945313,1212.6680029296874
2011-12-06,1,1226.372003173828,1214.5784033203124
2011-12-07,1,1225.6265014648438,1216.2910034179688
2011-12-08,1,1225.8890014648437,1217.9568017578124
2011-12-09,1,1226.6635009765625,1219.8526000976562
2011-12-12,1,1225.294500732422,1221.9535986328126
2011-12-13,0,1223.9919982910155,1224.4835986328126
2011-12-14,0,1221.6924926757813,1226.2409985351562
2011-12-15,0,1220.6344909667969,1227.6753979492187
2011-12-16,0,1220.8109924316407,1228.76919921875
2011-12-19,0,1220.2959899902344,1229.7669995117187
2011-12-20,0,1222.7119934082032,1230.6952001953125
2011-12-21,0,1225.4959899902344,1231.658798828125
2011-12-22,0,1230.1064880371093,1232.593798828125
2011-12-23,1,1235.4394836425781,1233.827197265625
2011-12-27,1,1239.0834838867188,1234.64419921875
2011-12-28,1,1241.8059875488282,1235.6197998046875
2011-12-29,1,1242.6089904785156,1236.3726000976562
2011-12-30,1,1243.259991455078,1237.3269995117187
2012-01-03,1,1244.898992919922,1238.560400390625
2012-01-04,1,1245.9099975585937,1239.3414013671875
2012-01-05,1,1247.039501953125,1239.8788037109375
2012-01-06,1,1247.8795043945313,1240.85400390625
2012-01-09,1,1250.197003173828,1241.6280029296875
2012-01-10,1,1252.04150390625,1241.777802734375
2012-01-11,1,1254.8420043945312,1241.9256030273436
2012-01-12,1,1258.3305053710938,1242.7696020507813
2012-01-13,1,1262.1940063476563,1244.18580078125
2012-01-17,1,1266.0900085449218,1245.301201171875
2012-01-18,1,1270.5090087890626,1246.2390014648438
2012-01-19,1,1275.9665100097657,1247.4644018554689
2012-01-20,1,1279.6705078125,1248.5496020507812
2012-01-23,1,1283.2845092773437,1249.351201171875
2012-01-24,1,1286.3170104980468,1251.0622021484376
2012-01-25,1,1289.353515625,1252.789404296875
2012-01-26,1,1292.003515625,1253.881005859375
2012-01-27,1,1295.3380126953125,1255.1720043945313
2012-01-30,1,1297.8375122070313,1256.2760034179687
2012-01-31,1,1300.5780151367187,1257.7860034179687
2012-02-01,1,1302.929510498047,1259.9452026367187
2012-02-02,1,1305.3415100097657,1262.1430029296876
2012-02-03,1,1308.5335083007812,1265.1814038085938
2012-02-06,1,1311.8595031738282,1268.3072021484375
2012-02-07,1,1315.1770080566407,1272.01240234375
2012-02-08,1,1318.0710083007812,1275.8382006835936
2012-02-09,1,1321.0445068359375,1279.0261987304686
2012-02-10,1,1323.4015075683594,1281.9752001953125
2012-02-13,1,1326.5355102539063,1284.0714013671875
2012-02-14,1,1329.3770080566405,1286.1898022460937
2012-02-15,1,1331.1365051269531,1288.1688012695313
2012-02-16,1,1333.3135070800781,1290.1880029296874
2012-02-17,1,1335.606005859375,1292.243203125
2012-02-21,1,1337.91650390625,1294.2672021484375
2012-02-22,1,1340.0670043945313,1296.7334033203124
2012-02-23,1,1341.9369995117188,1298.8988037109375
2012-02-24,1,1344.3024963378907,1301.4842041015625
2012-02-27,1,1346.865496826172,1304.3214038085937
2012-02-28,1,1349.8239990234374,1307.5286059570312
2012-02-29,1,1352.4875,1310.52720703125
2012-03-01,1,1354.9875,1313.6158056640625
2012-03-02,1,1357.1919982910156,1316.90140625
2012-03-05,1,1358.1634948730468,1319.3620043945311
2012-03-06,1,1358.1149963378907,1321.3548046875
2012-03-07,1,1358.393994140625,1323.3274047851562
2012-03-08,1,1359.1914978027344,1325.3390063476563
2012-03-09,1,1360.1375,1327.4478051757812
2012-03-12,1,1361.5599975585938,1329.8768041992187
2012-03-13,1,1363.768994140625,1332.5354028320312
2012-03-14,1,1365.9579956054688,1335.26900390625
2012-03-15,1,1368.926495361328,1337.7798022460938
